src/mpi/minas-mpi.c,./target/mfog,Jul  1 2020 17:05:13,1593634014,sendExamples,8.3.0,2.555413e+01,8,653457
src/mpi/minas-mpi.c,./target/mfog,Jul  1 2020 17:05:13,1593634014,MNS_mfog_main,8.3.0,2.555451e+01,8,653457
src/minas/evaluate.c,target/eval,Jul  1 2020 17:03:31,1593634036,main,8.3.0,2.137745e+01,1,653457
src/minas/minas.c,target/minas,Jul  2 2020 12:18:12,1593703093,readModel,8.3.0,3.942000e-03,1,100
src/minas/minas.c,target/minas,Jul  2 2020 12:18:12,1593703107,readExamples,8.3.0,1.370226e+01,1,653457
src/minas/minas.c,target/minas,Jul  2 2020 12:18:12,1593703170,MNS_minas_main,8.3.0,6.304547e+01,1,653457
src/minas/minas.c,target/eval,Jul  2 2020 12:18:11,1593703184,readExamples,8.3.0,1.366530e+01,1,653457
src/minas/evaluate.c,target/eval,Jul  2 2020 12:18:11,1593703188,main,8.3.0,1.475670e-01,1,653458
src/minas/minas.c,./target/mfog,Jul  2 2020 12:19:48,1593703190,readModel,8.3.0,4.003000e-03,1,100
src/minas/minas.c,./target/mfog,Jul  2 2020 12:19:48,1593703204,readExamples,8.3.0,1.382891e+01,1,653457
src/mpi/minas-mpi.c,./target/mfog,Jul  2 2020 12:19:49,1593703204,sendModel,8.3.0,8.420000e-04,4,100
src/mpi/minas-mpi.c,./target/mfog,Jul  2 2020 12:19:49,1593703230,sendExamples,8.3.0,2.415160e+01,4,653457
src/mpi/minas-mpi.c,./target/mfog,Jul  2 2020 12:19:49,1593703230,MNS_mfog_main,8.3.0,2.415167e+01,4,653457
src/minas/minas.c,target/eval,Jul  2 2020 12:18:11,1593703245,readExamples,8.3.0,1.535326e+01,1,653457
src/minas/evaluate.c,target/eval,Jul  2 2020 12:18:11,1593703249,main,8.3.0,1.475640e-01,1,653458
src/minas/minas.c,./target/mfog,Jul  2 2020 12:19:48,1593703251,readModel,8.3.0,4.039000e-03,1,100
src/minas/minas.c,./target/mfog,Jul  2 2020 12:19:48,1593703266,readExamples,8.3.0,1.555210e+01,1,653457
src/mpi/minas-mpi.c,./target/mfog,Jul  2 2020 12:19:49,1593703266,sendModel,8.3.0,2.339600e-02,8,100
src/mpi/minas-mpi.c,./target/mfog,Jul  2 2020 12:19:49,1593703293,sendExamples,8.3.0,2.601799e+01,8,653457
src/mpi/minas-mpi.c,./target/mfog,Jul  2 2020 12:19:49,1593703293,MNS_mfog_main,8.3.0,2.601811e+01,8,653457
src/minas/minas.c,target/eval,Jul  2 2020 12:18:11,1593703306,readExamples,8.3.0,1.370891e+01,1,653457
src/minas/evaluate.c,target/eval,Jul  2 2020 12:18:11,1593703310,main,8.3.0,1.475080e-01,1,653458
src/minas/minas.c,target/minas,Jul  2 2020 19:10:09,1593727811,readModel,8.3.0,4.076000e-03,1,100
src/minas/minas.c,target/minas,Jul  2 2020 19:10:09,1593727825,readExamples,8.3.0,1.399486e+01,1,653457
src/minas/minas.c,target/minas,Jul  2 2020 19:10:09,1593727890,MNS_minas_main,8.3.0,6.386064e+01,1,653457
src/minas/minas.c,target/eval,Jul  2 2020 19:10:08,1593727903,readExamples,8.3.0,1.360280e+01,1,653457
src/minas/evaluate.c,target/eval,Jul  2 2020 19:10:07,1593727907,main,8.3.0,1.470930e-01,1,653457
src/minas/minas.c,./target/mfog,Jul  2 2020 19:11:48,1593727909,readModel,8.3.0,3.935000e-03,1,100
src/minas/minas.c,./target/mfog,Jul  2 2020 19:11:48,1593727923,readExamples,8.3.0,1.381471e+01,1,653457
src/mpi/minas-mpi.c,./target/mfog,Jul  2 2020 19:11:48,1593727923,sendModel,8.3.0,8.660000e-04,4,100
src/mpi/minas-mpi.c,./target/mfog,Jul  2 2020 19:11:48,1593727947,sendExamples,8.3.0,2.418961e+01,4,653457
src/mpi/minas-mpi.c,./target/mfog,Jul  2 2020 19:11:48,1593727947,MNS_mfog_main,8.3.0,2.418968e+01,4,653457
src/minas/minas.c,target/eval,Jul  2 2020 19:10:08,1593727963,readExamples,8.3.0,1.531216e+01,1,653457
src/minas/evaluate.c,target/eval,Jul  2 2020 19:10:07,1593727967,main,8.3.0,1.455100e-01,1,653457
src/minas/minas.c,./target/mfog,Jul  2 2020 19:11:48,1593727968,readModel,8.3.0,8.029000e-03,1,100
src/minas/minas.c,./target/mfog,Jul  2 2020 19:11:48,1593727984,readExamples,8.3.0,1.556236e+01,1,653457
src/mpi/minas-mpi.c,./target/mfog,Jul  2 2020 19:11:48,1593727984,sendModel,8.3.0,2.193900e-02,8,100
src/mpi/minas-mpi.c,./target/mfog,Jul  2 2020 19:11:48,1593728010,sendExamples,8.3.0,2.619127e+01,8,653457
src/mpi/minas-mpi.c,./target/mfog,Jul  2 2020 19:11:48,1593728010,MNS_mfog_main,8.3.0,2.619141e+01,8,653457
src/minas/minas.c,target/eval,Jul  2 2020 19:10:08,1593728024,readExamples,8.3.0,1.367095e+01,1,653457
src/minas/evaluate.c,target/eval,Jul  2 2020 19:10:07,1593728028,main,8.3.0,1.475300e-01,1,653457
src/minas/minas.c,target/minas,Jul  6 2020 22:59:56,1594087198,readModel,8.3.0,4.139000e-03,1,100
src/minas/minas.c,target/minas,Jul  6 2020 22:59:56,1594087213,readExamples,8.3.0,1.387704e+01,1,653457
src/minas/minas.c,target/minas,Jul  6 2020 22:59:56,1594087279,MNS_minas_main,8.3.0,6.492806e+01,1,653457
src/minas/minas.c,target/minas,Jul  7 2020 09:26:15,1594124777,readModel,8.3.0,8.084000e-03,1,100
src/minas/minas.c,target/minas,Jul  7 2020 09:26:15,1594124791,readExamples,8.3.0,1.389925e+01,1,653457
src/minas/minas.c,target/minas,Jul  7 2020 09:26:15,1594124856,MNS_minas_main,8.3.0,6.444829e+01,1,653457
src/minas/minas.c,./target/mfog,Jul  7 2020 09:28:10,1594124892,readModel,8.3.0,4.112000e-03,1,100
src/minas/minas.c,./target/mfog,Jul  7 2020 09:28:10,1594124906,readExamples,8.3.0,1.391154e+01,1,653457
src/mpi/minas-mpi.c,./target/mfog,Jul  7 2020 09:28:11,1594124906,sendModel,8.3.0,9.250000e-04,4,100
src/mpi/minas-mpi.c,./target/mfog,Jul  7 2020 09:28:11,1594124933,sendExamples,8.3.0,2.530250e+01,4,653457
src/mpi/minas-mpi.c,./target/mfog,Jul  7 2020 09:28:11,1594124933,MNS_mfog_main,8.3.0,2.530258e+01,4,653457
src/minas/minas.c,./target/mfog,Jul  7 2020 09:28:10,1594124964,readModel,8.3.0,4.011000e-03,1,100
src/minas/minas.c,./target/mfog,Jul  7 2020 09:28:10,1594124979,readExamples,8.3.0,1.389019e+01,1,653457
src/mpi/minas-mpi.c,./target/mfog,Jul  7 2020 09:28:11,1594124979,sendModel,8.3.0,2.232500e-02,8,100
src/mpi/minas-mpi.c,./target/mfog,Jul  7 2020 09:28:11,1594125008,sendExamples,8.3.0,2.718816e+01,8,653457
src/mpi/minas-mpi.c,./target/mfog,Jul  7 2020 09:28:11,1594125008,MNS_mfog_main,8.3.0,2.718866e+01,8,653457
src/minas/minas.c,target/minas,Jul  7 2020 10:54:13,1594130054,readModel,8.3.0,3.923000e-03,1,100
src/minas/minas.c,target/minas,Jul  7 2020 10:54:13,1594130068,readExamples,8.3.0,1.378397e+01,1,653457
src/minas/minas.c,target/minas,Jul  7 2020 10:54:13,1594130134,MNS_minas_main,8.3.0,6.525105e+01,1,653457
src/minas/minas.c,./target/mfog,Jul  7 2020 10:56:04,1594130165,readModel,8.3.0,4.008000e-03,1,100
src/minas/minas.c,./target/mfog,Jul  7 2020 10:56:04,1594130179,readExamples,8.3.0,1.379422e+01,1,653457
src/mpi/minas-mpi.c,./target/mfog,Jul  7 2020 10:56:04,1594130179,sendModel,8.3.0,8.290000e-04,4,100
src/mpi/minas-mpi.c,./target/mfog,Jul  7 2020 10:56:04,1594130205,sendExamples,8.3.0,2.522928e+01,4,653457
src/mpi/minas-mpi.c,./target/mfog,Jul  7 2020 10:56:04,1594130205,MNS_mfog_main,8.3.0,2.522935e+01,4,653457
src/minas/minas.c,./target/mfog,Jul  7 2020 10:56:04,1594130233,readModel,8.3.0,3.975000e-03,1,100
src/minas/minas.c,./target/mfog,Jul  7 2020 10:56:04,1594130247,readExamples,8.3.0,1.387781e+01,1,653457
src/mpi/minas-mpi.c,./target/mfog,Jul  7 2020 10:56:04,1594130247,sendModel,8.3.0,2.291800e-02,8,100
src/mpi/minas-mpi.c,./target/mfog,Jul  7 2020 10:56:04,1594130275,sendExamples,8.3.0,2.766524e+01,8,653457
src/mpi/minas-mpi.c,./target/mfog,Jul  7 2020 10:56:04,1594130275,MNS_mfog_main,8.3.0,2.766538e+01,8,653457
